Year,Branch Code,Seat_Intake
2023,536525110,60
2023,536529310,60
2023,536561210,60
2023,539619110,30
2023,539624510,30
2023,539629310,30
2023,539661210,30
2023,544919110,60
2023,544924510,120
2023,544924610,60
2023,544929310,60
2023,544961210,60
2023,549719110,60
2023,549724510,60
2023,549761210,60
2023,549791710,60
2023,603624210,60
2023,603626310,60
2023,603629310,60
2023,603637210,60
2023,603661510,60
2023,621719110,60
2023,621724210,180
2023,621726310,60
2023,621729310,60
2023,621737210,60
2023,621761210,60
2023,621792110,30
2023,621919110,54
2023,621924210,120
2023,621929310,30
2023,621937210,30
2023,621946110,54
2023,621961210,54
2023,622319110,120
2023,622324210,120
2023,622329310,60
2023,622337210,60
2023,622361210,120
2023,622399510,60
2023,626919110,90
2023,626924210,120
2023,626937210,60
2023,626946410,30
2023,626950710,60
2023,626961210,60
2023,626962410,30
2023,626990010,90
2023,626992510,30
2023,626992610,60
2023,627019110,60
2023,627024210,120
2023,627037210,60
2023,627061210,60
2023,630419110,30
2023,630424210,60
2023,630437210,30
2023,630461210,30
2023,630492110,60
2023,630492610,30
2023,630519110,18
2023,630524210,60
2023,630524610,60
2023,630537210,36
2023,630561210,36
2023,630819110,60
2023,630824510,60
2023,630837210,60
2023,630861210,60
2023,631319110,60
2023,631324510,60
2023,631329310,60
2023,631337210,30
2023,631361210,60
2023,631519110,60
2023,631524210,120
2023,631529310,60
2023,631561210,60
2023,631584410,60
2023,631824210,30
2023,631829310,15
2023,631861210,15
2023,632119110,30
2023,632124210,90
2023,632129310,60
2023,632137210,60
2023,632161210,30
2023,632199510,30
2023,632619110,60
2023,632624210,60
2023,632637210,60
2023,632661210,60
2023,641924210,180
2023,641937210,60
2023,641961210,60
2023,641991310,60
2023,646619110,30
2023,646624210,60
2023,646629310,60
2023,646661210,30
2023,646824210,60
2023,646829310,60
2023,646837210,60
2023,654519110,30
2023,654524210,120
2023,654526310,60
2023,654529310,30
2023,654537210,30
2023,654561210,90
2023,664419110,30
2023,664424510,60
2023,664429310,30
2023,664437210,30
2023,664461210,30
2023,664490010,60
2023,664491110,60
2023,675619110,60
2023,675624210,120
2023,675626310,30
2023,675629310,30
2023,675637210,60
2023,675661210,60
2023,675719110,30
2023,675724210,120
2023,675729310,30
2023,675737210,90
2023,675761210,30
2023,675799510,60
2023,676219110,45
2023,676224210,60
2023,676229310,60
2023,676237210,60
2023,676261210,90
2023,676619110,30
2023,676624510,120
2023,676637210,60
2023,676661210,60
2023,676699510,30
2023,678119110,60
2023,678124210,120
2023,678137210,60
2023,678161210,60
2023,678219110,30
2023,678224210,45
2023,678229310,30
2023,678261210,23
2023,679719110,30
2023,679724210,90
2023,679729310,30
2023,679737210,60
2023,679761210,30
2023,679924210,60
2023,679924510,60
2023,679929310,30
2023,681119110,60
2023,681124210,60
2023,681129310,60
2023,681137210,60
2023,681161210,60
2023,400419110,60
2023,400424210,60
2023,400429310,60
2023,400437210,60
2023,400446610,30
2023,400461210,60
2023,500350310,15
2023,500350710,60
2023,500350810,15
2023,500351810,15
2023,500352310,15
2023,510419110,60
2023,510424510,180
2023,510429310,60
2023,510437210,30
2023,510450710,30
2023,510461210,30
2023,516919110,30
2023,516924510,60
2023,516929310,60
2023,516937210,60
2023,516961210,60
2023,532219110,60
2023,532229310,30
2023,532261210,30
2023,538119110,60
2023,538124210,60
2023,538129310,60
2023,538161210,60
2023,313524510,120
2023,313524610,60
2023,313537210,120
2023,313561210,120
2023,313599510,60
2023,314624510,60
2023,314624610,60
2023,314629310,90
2023,314637210,60
2023,314661210,60
2023,314692010,60
2023,314699510,60
2023,314719110,30
2023,314724510,60
2023,314724610,60
2023,314729310,30
2023,314761210,60
2023,314791710,30
2023,314792110,30
2023,314824510,180
2023,314824610,120
2023,314825210,60
2023,314837210,60
2023,314837810,60
2023,314890010,120
2023,314892810,60
2023,314899510,60
2023,315419110,180
2023,315424510,120
2023,315424610,60
2023,315460210,60
2023,315461210,60
2023,315491110,60
2023,315491210,60
2023,317519110,60
2023,317524510,120
2023,317524610,60
2023,317529310,60
2023,317537210,60
2023,317546110,30
2023,317550710,60
2023,317561210,60
2023,317591110,60
2023,317591210,60
2023,318224510,180
2023,318224610,120
2023,318237210,60
2023,318250710,60
2023,318299510,120
2023,318319110,60
2023,318324510,60
2023,318324610,60
2023,318337210,60
2023,318361210,60
2023,318391110,60
2023,318392010,60
2023,318424510,120
2023,318461210,60
2023,318490010,60
2023,318499510,60
2023,318719110,120
2023,318724510,120
2023,318724610,120
2023,318737210,60
2023,318750710,60
2023,318761210,60
2023,318791810,60
2023,318799510,120
2023,318824510,120
2023,318824610,120
2023,318826310,60
2023,318924510,60
2023,318924610,60
2023,318937210,120
2023,318946610,60
2023,318950710,60
2023,318961210,120
2023,319019110,60
2023,319024510,180
2023,319024610,60
2023,319026310,60
2023,319037210,120
2023,319037610,60
2023,319061210,60
2023,319062410,60
2023,319224510,60
2023,319229310,60
2023,319261210,60
2023,319291110,60
2023,319292010,60
2023,319299510,60
2023,319324510,90
2023,319324610,40
2023,319337210,60
2023,319350710,60
2023,319361210,60
2023,319392110,30
2023,319419110,60
2023,319424510,180
2023,319424610,60
2023,319437210,60
2023,319437810,60
2023,319461210,60
2023,319491210,180
2023,319499510,60
2023,319624510,120
2023,319629310,60
2023,319637210,60
2023,319661210,60
2023,319691110,120
2023,319691210,60
2023,319692010,60
2023,319724510,120
2023,319724610,60
2023,319729310,60
2023,319737210,60
2023,319761210,120
2023,319824210,60
2023,319824510,60
2023,319824610,60
2023,319861210,60
2023,319899510,60
2023,320024610,60
2023,320029310,60
2023,320037210,60
2023,320050710,30
2023,320061210,90
2023,320091110,60
2023,320119110,60
2023,320124510,120
2023,320161210,60
2023,320190010,60
2023,320199510,60
2023,320224510,60
2023,320260210,30
2023,320261210,60
2023,320290010,30
2023,320324510,120
2023,320324610,120
2023,320329310,60
2023,320337210,120
2023,320390010,60
2023,320424510,180
2023,320424610,120
2023,320429310,60
2023,320437210,120
2023,320461210,60
2023,320624510,60
2023,320629310,30
2023,320656610,30
2023,320661210,60
2023,320662410,30
2023,320691110,60
2023,320824510,120
2023,320824610,60
2023,320837210,60
2023,320861210,60
2023,321024510,90
2023,321024610,60
2023,321037210,90
2023,321124510,120
2023,321124610,60
2023,321137210,60
2023,321161210,60
2023,321190010,60
2023,321192010,60
2023,321192110,60
2023,321199510,60
2023,321219110,60
2023,321224510,120
2023,321424510,60
2023,321424610,60
2023,321437210,60
2023,321492010,60
2023,321619110,60
2023,321624510,60
2023,321637210,30
2023,321650710,60
2023,321661210,30
2023,321691110,60
2023,321719110,60
2023,321724510,60
2023,321737210,60
2023,321761210,60
2023,321791610,60
2023,321819110,30
2023,321824510,120
2023,321824610,60
2023,321861210,30
2023,321890010,60
2023,321891210,60
2023,321892110,60
2023,321919110,60
2023,321924510,120
2023,321924610,30
2023,321929310,60
2023,321937210,30
2023,321961210,60
2023,321991110,60
2023,322019110,60
2023,322024510,42
2023,322024610,42
2023,322025210,30
2023,322037210,30
2023,322061210,60
2023,322092110,30
2023,322119110,60
2023,322124510,60
2023,322129310,60
2023,322137210,60
2023,322161210,60
2023,322191110,120
2023,322219110,30
2023,322224510,60
2023,322224610,60
2023,322229310,30
2023,322260210,30
2023,322261210,60
2023,322291110,90
2023,322319110,60
2023,322324510,180
2023,322324610,120
2023,322361210,60
2023,322390010,60
2023,322392610,60
2023,327724510,60
2023,327724610,60
2023,327735610,60
2023,327761510,60
2023,327793410,60
2023,327793510,60
2023,335119110,30
2023,335124510,60
2023,335161210,60
2023,335191110,60
2023,342319110,30
2023,342324510,180
2023,342324610,120
2023,342337210,60
2023,342361210,30
2023,342390010,60
2023,343619110,60
2023,343624510,90
2023,343629310,60
2023,343661210,60
2023,343691110,60
2023,343919110,60
2023,343924510,60
2023,343929310,60
2023,343961210,60
2023,343990010,60
2023,343991110,60
2023,343991210,60
2023,344019110,90
2023,344024510,45
2023,344037210,45
2023,344061210,90
2023,344519110,60
2023,344524510,60
2023,344537210,30
2023,344561210,60
2023,344719110,30
2023,344724510,60
2023,344761210,30
2023,346019110,60
2023,346024510,120
2023,346024610,60
2023,346092110,120
2023,346092410,60
2023,346219110,30
2023,346229310,30
2023,346246610,30
2023,346261210,30
2023,346519110,60
2023,346524210,60
2023,346529310,30
2023,346537210,30
2023,346561210,60
2023,346719110,60
2023,346724510,60
2023,346729310,60
2023,346737210,30
2023,346761210,60
2023,346791110,90
2023,347024210,60
2023,347024510,120
2023,347029310,60
2023,347061210,60
2023,347119110,60
2023,347124510,120
2023,347125710,60
2023,347161210,30
2023,347162410,30
2023,347199510,60
2023,347519110,60
2023,347524510,180
2023,347524610,180
2023,347561210,60
2023,347591110,120
2023,347591210,120
2023,347719110,120
2023,347724510,60
2023,347761210,120
2023,350319110,60
2023,350324510,60
2023,350324610,60
2023,350329310,60
2023,350361210,60
2023,622019110,120
2023,622024210,120
2023,622029310,60
2023,622037210,120
2023,622061210,120
2023,629324210,120
2023,629329310,60
2023,629337210,60
2023,629361210,60
2023,664019110,60
2023,664024210,60
2023,664029310,60
2023,664037210,60
2023,664061210,120
2023,664319110,60
2023,664324210,60
2023,664329310,60
2023,664337210,60
2023,664361210,120
2023,690119110,30
2023,690124210,90
2023,690137210,60
2023,690161210,60
2023,400550310,12
2023,400550710,62
2023,400551010,11
2023,400552410,11
2023,400552810,11
2023,400552910,11
2023,400572910,14
2023,402519110,60
2023,402524210,60
2023,402529310,60
2023,402537210,60
2023,402561210,60
2023,410419110,60
2023,410424610,60
2023,410425110,90
2023,410429310,60
2023,410437010,60
2023,410461210,60
2023,411819110,54
2023,411824510,108
2023,411829310,54
2023,411837210,27
2023,411861210,54
2023,413319110,60
2023,413324510,60
2023,413329310,60
2023,413337210,60
2023,413361210,90
2023,413419110,60
2023,413424210,60
2023,413429310,60
2023,413437210,60
2023,413491210,60
2023,413499710,60
2023,414319110,54
2023,414324510,54
2023,414329310,54
2023,414337210,54
2023,414361210,54
2023,414419110,60
2023,414424210,120
2023,414424610,60
2023,414429310,60
2023,414461210,60
2023,414519110,60
2023,414524210,120
2023,414529310,60
2023,414537210,30
2023,414561210,60
2023,414599510,60
2023,414719110,60
2023,414724210,180
2023,414724610,60
2023,414729310,90
2023,414737210,90
2023,414761210,60
2023,414799510,60
2023,417219110,30
2023,417224210,120
2023,417226310,60
2023,417229310,60
2023,417237210,60
2023,417261210,60
2023,417519110,60
2023,417524210,60
2023,417537210,60
2023,417561210,30
2023,417719110,60
2023,417724210,60
2023,417724610,60
2023,417737010,60
2023,417761210,60
2023,419219110,60
2023,419224210,60
2023,419235610,60
2023,419261210,60
2023,419291110,60
2023,419619110,60
2023,419624210,60
2023,419637210,60
2023,419661210,60
2023,419691210,60
2023,419692110,60
2023,419719110,30
2023,419724210,30
2023,419729310,30
2023,419737010,30
2023,419761210,15
2023,428519110,60
2023,428524610,60
2023,428529310,60
2023,428561210,120
2023,430219110,30
2023,430224510,54
2023,430261210,30
2023,461319110,30
2023,461324510,90
2023,461329310,60
2023,461337210,60
2023,461361210,60
2023,461391210,60
2023,464819110,30
2023,464824210,60
2023,464824610,30
2023,464829310,30
2023,464861210,30
2023,100550310,15
2023,100551710,15
2023,100552410,15
2023,100552710,15
2023,110124210,60
2023,110124610,60
2023,110135610,60
2023,110137210,120
2023,110161210,60
2023,110719110,60
2023,110724210,180
2023,110729310,60
2023,110737210,60
2023,110761210,60
2023,110799510,60
2023,111419110,60
2023,111424210,180
2023,111424610,120
2023,111437210,120
2023,111461210,60
2023,111619110,60
2023,111624210,120
2023,111650710,60
2023,111661210,60
2023,111719110,60
2023,111724210,120
2023,111735610,30
2023,111761210,60
2023,111799510,60
2023,111924210,60
2023,111924610,60
2023,111937210,60
2023,111950710,45
2023,111961210,60
2023,112019110,60
2023,112024210,60
2023,112029310,60
2023,112037210,30
2023,112050710,30
2023,112061210,60
2023,112089310,30
2023,112124210,60
2023,112124610,60
2023,112137210,60
2023,112161210,60
2023,112319110,60
2023,112324210,60
2023,112337210,60
2023,112361210,60
2023,112519110,60
2023,112524210,30
2023,112529310,30
2023,112561210,30
2023,112619110,60
2023,112624210,60
2023,112629310,60
2023,112637210,30
2023,112661210,30
2023,112719110,30
2023,112724510,120
2023,112729310,60
2023,112737210,30
2023,112761210,30
2023,112819110,60
2023,112824210,120
2023,112824610,120
2023,112829310,60
2023,112837210,60
2023,112891210,60
2023,113019110,30
2023,113024210,60
2023,113035610,30
2023,113037210,30
2023,113061210,30
2023,118019110,60
2023,118024210,60
2023,118026310,60
2023,118029310,60
2023,118061210,60
2023,118219110,60
2023,118224210,60
2023,118229310,60
2023,118261210,60
2023,126519110,60
2023,126524210,60
2023,126524610,60
2023,126535610,60
2023,126537210,60
2023,126561210,60
2023,126819110,30
2023,126824210,30
2023,126835610,30
2023,126837210,30
2023,126861210,30
2023,127619110,27
2023,127624510,27
2023,127629310,27
2023,127661210,27
2023,510819110,60
2023,510824510,120
2023,510824610,120
2023,510826310,60
2023,510837210,60
2023,510846410,40
2023,510861210,120
2023,512419110,60
2023,512424510,60
2023,512424610,60
2023,512429310,120
2023,512461210,60
2023,512462410,60
2023,512484410,60
2023,512524510,60
2023,512524610,60
2023,512550710,60
2023,512584410,60
2023,513019110,60
2023,513024510,60
2023,513029310,60
2023,513061210,120
2023,513919110,60
2023,513924510,60
2023,513924610,60
2023,513937210,60
2023,513946410,30
2023,513950710,60
2023,513961210,60
2023,513984410,60
2023,513991610,30
2023,515119110,60
2023,515124510,120
2023,515124610,60
2023,515129310,60
2023,515137210,60
2023,515161210,120
2023,515199510,60
2023,516119110,60
2023,516124510,60
2023,516124610,60
2023,516125710,60
2023,516129310,60
2023,516137210,60
2023,516137810,60
2023,516161210,60
2023,516219110,120
2023,516224510,120
2023,516224610,120
2023,516226310,60
2023,516229310,60
2023,516237210,120
2023,516261210,120
2023,516284410,60
2023,516291610,60
2023,517319110,60
2023,517324510,150
2023,517337210,60
2023,517361210,60
2023,517399510,60
2023,517719110,120
2023,517724510,120
2023,517724610,60
2023,517729310,60
2023,517737210,60
2023,517761210,60
2023,517784410,60
2023,517799510,60
2023,517919110,60
2023,517924510,90
2023,517926310,60
2023,517961210,60
2023,517962510,30
2023,517984410,60
2023,518119110,60
2023,518124510,120
2023,518129310,120
2023,518137210,60
2023,518161210,120
2023,518219110,60
2023,518224510,120
2023,518226310,60
2023,518229310,30
2023,518237210,60
2023,518261210,60
2023,518419110,27
2023,518424510,27
2023,518429310,30
2023,518437210,27
2023,518461210,27
2023,530319110,60
2023,530324510,120
2023,530329310,60
2023,530361210,60
2023,530384410,60
2023,533024510,60
2023,533024610,60
2023,533037210,60
2023,533061210,60
2023,533099510,60
2023,533119110,120
2023,533124510,60
2023,533129310,60
2023,533137210,60
2023,533161210,60
2023,538019110,30
2023,538024510,180
2023,538029310,30
2023,538037210,60
2023,538061210,60
2023,538219110,60
2023,538224510,60
2023,538226310,60
2023,538237210,60
2023,538261210,60
2023,539019110,60
2023,539024510,60
2023,539029310,60
2023,539061210,60
2023,539092110,30
2023,539919110,60
2023,539924510,60
2023,539929310,60
2023,539961210,60
2023,540119110,23
2023,540124510,90
2023,540124610,60
2023,540126310,60
2023,540129310,60
2023,540161210,23
2023,540819110,60
2023,540824510,60
2023,540829310,30
2023,540837210,60
2023,540861210,60
2023,540924510,120
2023,540929310,60
2023,540937210,60
2023,540961210,120
2023,541119110,60
2023,541124510,120
2023,541129310,30
2023,541137210,30
2023,541161210,60
2023,541819110,60
2023,541824510,120
2023,541826310,60
2023,541829310,60
2023,541861210,60
2023,541891610,60
2023,600419110,60
2023,600424510,60
2023,600437210,60
2023,600446410,60
2023,600460210,60
2023,600461210,60
2023,612219110,60
2023,612224510,180
2023,612237210,60
2023,612261210,120
2023,612291210,60
2023,613819110,30
2023,613824510,120
2023,613824610,90
2023,613826310,90
2023,613837210,60
2023,613861210,30
2023,613924510,180
2023,613924610,120
2023,613929310,120
2023,613937210,120
2023,613961210,180
2023,613984410,60
2023,613992110,60
2023,613999510,120
2023,614419110,60
2023,614424510,150
2023,614424610,90
2023,614437210,30
2023,614461210,30
2023,614492110,30
2023,614499510,90
2023,614524510,120
2023,614524610,120
2023,614526310,60
2023,614529310,60
2023,614537210,120
2023,614561210,120
2023,614919110,60
2023,614924510,120
2023,614924610,60
2023,614937210,60
2023,614961210,60
2023,615624510,120
2023,615624610,60
2023,615629310,60
2023,615637210,120
2023,615661210,120
2023,615699510,60
2023,617708210,60
2023,617719110,180
2023,617724510,180
2023,617724610,120
2023,617737210,240
2023,617750710,60
2023,617760610,60
2023,617761210,300
2023,617824510,300
2023,617824610,120
2023,617837210,300
2023,617861210,330
2023,617919110,30
2023,617924510,120
2023,617937210,30
2023,617961210,60
2023,617999510,60
2023,618219110,60
2023,618224510,120
2023,618224610,60
2023,618237210,120
2023,618261210,90
2023,618324510,54
2023,618337210,30
2023,618361210,54
2023,618419110,60
2023,618424510,120
2023,618424610,60
2023,618429310,60
2023,618437210,60
2023,618461210,60
2023,618524510,180
2023,618524610,60
2023,618529310,60
2023,618537210,120
2023,618561210,210
2023,618719110,90
2023,618724510,180
2023,618724610,60
2023,618737210,120
2023,618761210,150
2023,620319110,60
2023,620324510,120
2023,620361210,60
2023,620362410,60
2023,620399510,60
2023,620624510,180
2023,620624610,60
2023,620637210,60
2023,620661210,60
2023,620719110,120
2023,620724510,240
2023,620724610,60
2023,620729310,60
2023,620737210,180
2023,620746610,30
2023,620761210,180
2023,620791610,60
2023,620799510,180
2023,627124510,240
2023,627124610,180
2023,627126310,60
2023,627137210,240
2023,627184410,60
2023,627219110,120
2023,627221910,60
2023,627224510,180
2023,627224610,180
2023,627237210,180
2023,627246610,60
2023,627261210,120
2023,627299510,180
2023,627424510,60
2023,627424610,60
2023,627429310,60
2023,627437210,120
2023,627461210,120
2023,627484310,60
2023,627499510,60
2023,627519110,60
2023,627524510,90
2023,627524610,60
2023,627529310,60
2023,627537210,60
2023,627561210,60
2023,627819110,120
2023,627821910,30
2023,627824510,120
2023,627829310,60
2023,627837210,60
2023,627837810,60
2023,627850710,60
2023,627861210,120
2023,627862510,60
2023,628124510,180
2023,628137210,120
2023,628161210,120
2023,628191610,60
2023,629819110,60
2023,629821910,60
2023,629824510,180
2023,629824610,120
2023,629829310,60
2023,629837210,120
2023,629861210,120
2023,629884410,60
2023,629892110,60
2023,629899510,60
2023,630724510,90
2023,630724610,45
2023,630737210,60
2023,630760210,60
2023,631024510,180
2023,631024610,60
2023,631037210,60
2023,631061210,60
2023,631124510,180
2023,631124610,120
2023,631129310,60
2023,631137210,60
2023,631161210,120
2023,631919110,60
2023,631924510,120
2023,631926310,30
2023,631929310,60
2023,631937210,60
2023,631961210,30
2023,632019110,60
2023,632024510,180
2023,632029310,60
2023,632037210,60
2023,632037810,60
2023,632061210,90
2023,632092810,60
2023,632224510,30
2023,632237210,30
2023,632261210,30
2023,632419110,60
2023,632424510,90
2023,632426310,90
2023,632437210,60
2023,632461210,60
2023,632519110,30
2023,632524510,60
2023,632525710,60
2023,632529310,30
2023,632537210,60
2023,632537810,60
2023,632561210,60
2023,632592110,60
2023,632593310,60
2023,660919110,60
2023,660924510,60
2023,660926310,60
2023,660937210,60
2023,660961210,60
2023,662224510,150
2023,662237210,30
2023,662261210,60
2023,662292110,60
2023,662299510,60
2023,662519110,23
2023,662524510,15
2023,662529310,23
2023,662561210,30
2023,662819110,60
2023,662824510,120
2023,662824610,60
2023,662829310,60
2023,662861210,30
2023,662884410,60
2023,663219110,30
2023,663224510,120
2023,663229310,60
2023,663237210,60
2023,663261210,30
2023,663292110,60
2023,663419110,60
2023,663424510,60
2023,663424610,60
2023,663437210,120
2023,663461210,60
2023,663519110,30
2023,663524510,90
2023,663529310,30
2023,663561210,60
2023,663591210,30
2023,663592110,60
2023,664919110,60
2023,664924510,180
2023,664929310,60
2023,664937210,60
2023,664961210,60
2023,673219110,120
2023,673224510,180
2023,673237210,180
2023,673261210,180
2023,673299510,180
2023,675424510,179
2023,675424610,120
2023,675437210,60
2023,675519110,120
2023,675524510,120
2023,675526310,60
2023,675537210,60
2023,675561210,120
2023,675819110,30
2023,675824510,30
2023,675837210,30
2023,675861210,30
2023,675892110,30
2023,675899510,30
2023,675919110,60
2023,675924510,60
2023,675929310,30
2023,675961210,60
2023,675999510,60
2023,676724510,180
2023,676761210,30
2023,676791210,60
2023,676799510,60
2023,676819110,60
2023,676824510,60
2023,676861210,60
2023,676919110,90
2023,676924510,120
2023,676924610,60
2023,676937210,60
2023,676961210,150
2023,677024510,120
2023,677024610,60
2023,677061210,30
2023,677224510,120
2023,677224610,60
2023,677229310,60
2023,677237210,60
2023,677261210,150
2023,679419110,60
2023,679424510,60
2023,679424610,60
2023,679437210,60
2023,679437810,60
2023,679461210,60
2023,679492810,60
2023,679499510,60
2023,679519110,30
2023,679524510,120
2023,679529310,30
2023,679561210,30
2023,679619110,60
2023,679624510,60
2023,679637210,60
2023,679661210,60
2023,680219110,60
2023,680224510,120
2023,680237210,60
2023,680250710,60
2023,680261210,120
2023,680299510,120
2023,680824510,180
2023,680826310,60
2023,680837210,54
2023,680861210,60
2023,681519110,30
2023,681524510,30
2023,681561210,60
2023,682219110,60
2023,682224510,240
2023,682224610,60
2023,682237210,60
2023,682261210,60
2023,683424510,180
2023,683426310,60
2023,699124510,180
2023,699124610,30
2023,699126310,30
2023,699156610,120
2023,602819110,60
2023,602825410,60
2023,602837210,60
2023,602850310,60
2023,602850710,60
2023,602861210,60
2023,627719110,60
2023,627724210,60
2023,627724610,60
2023,627726310,60
2023,627737210,60
2023,627761210,60
2023,628819110,60
2023,628824210,60
2023,628837210,60
2023,628861210,60
2023,628891110,60
2023,630319110,60
2023,630324210,60
2023,630337210,60
2023,630361210,60
2023,678019110,30
2023,678024210,180
2023,678029310,60
2023,678061210,30
2023,680319110,60
2023,680324210,60
2023,680329310,60
2023,680337210,60
2023,680361210,60
2023,683919110,60
2023,683924210,180
2023,683929310,60
2023,683991210,60
2023,687819110,60
2023,687824210,60
2023,687829310,60
2023,687861210,60
2023,687890010,60
2023,600626610,60
2024,0100219110,60
2024,0100224210,60
2024,0100224610,60
2024,0100229310,60
2024,0100237210,60
2024,0100246610,30
2024,0100261210,60
2024,0110519110,120
2024,0110524210,180
2024,0110524610,120
2024,0110526310,120
2024,0110526710,60
2024,0110537210,120
2024,0110561210,120
2024,0110719110,60
2024,0110724210,180
2024,0110729310,60
2024,0110737210,60
2024,0110761210,60
2024,0110791110,180
2024,0110799510,180
2024,0111419110,60
2024,0111424210,180
2024,0111424610,120
2024,0111426310,60
2024,0111437210,120
2024,0111461210,60
2024,0112719110,30
2024,0112724510,120
2024,0112729310,60
2024,0112737210,60
2024,0112761210,60
2024,0200819110,60
2024,0200824210,60
2024,0200824610,60
2024,0200829310,60
2024,0200837210,60
2024,0200861210,60
2024,0202019110,60
2024,0202024210,120
2024,0202024610,60
2024,0202029310,30
2024,0202037210,120
2024,0202046610,40
2024,0202050710,30
2024,0202060610,60
2024,0202061210,60
2024,0202089610,30
2024,0203290410,60
2024,0211301110,30
2024,0211319110,90
2024,0211324210,240
2024,0211325710,120
2024,0211326310,120
2024,0211329310,120
2024,0211337210,60
2024,0211350110,60
2024,0211361210,120
2024,0211362410,30
2024,0211384410,120
2024,0301219110,60
2024,0301224510,60
2024,0301224610,60
2024,0301229310,60
2024,0301237210,60
2024,0301237610,60
2024,0301261210,60
2024,0301262610,60
2024,0301289610,60
2024,0301419110,60
2024,0301429310,60
2024,0301461210,60
2024,0303650710,75
2024,0303651110,18
2024,0303651210,16
2024,0303651310,18
2024,0303651410,34
2024,0303651910,16
2024,0303653410,16
2024,0303672910,16
2024,0313924510,180
2024,0313924610,180
2024,0313937210,120
2024,0313946110,60
2024,0313990010,120
2024,0314824510,180
2024,0314824610,120
2024,0314825210,60
2024,0314837210,60
2024,0314837810,60
2024,0314890010,120
2024,0314893310,60
2024,0314899510,60
2024,0317625310,30
2024,0317692110,180
2024,0317699510,180
2024,0317619110,60
2024,0317624510,240
2024,0317624610,180
2024,0317625910,60
2024,0317637210,120
2024,0317661210,60
2024,0317690010,60
2024,0317691010,60
2024,0318424210,60
2024,0318424510,180
2024,0318461210,60
2024,0318490010,60
2024,0318524510,180
2024,0318524610,180
2024,0318537210,120
2024,0318590010,60
2024,0318591610,60
2024,0318599510,120
2024,0319724510,120
2024,0319724610,60
2024,0319729310,60
2024,0319737210,60
2024,0319761210,120
2024,0319924510,180
2024,0319924610,180
2024,0319926310,60
2024,0319937210,180
2024,0319961210,180
2024,0319991210,180
2024,0319992010,60
2024,0319992110,120
2024,0320724510,180
2024,0320724610,120
2024,0320737210,120
2024,0320760210,60
2024,0320761210,60
2024,0320790010,90
2024,0320924510,120
2024,0320924610,120
2024,0320937210,120
2024,0320999510,120
2024,0321124510,180
2024,0321124610,60
2024,0321137210,60
2024,0321190010,60
2024,0321192010,60
2024,0321192110,60
2024,0321199510,120
2024,0321524210,120
2024,0321524510,240
2024,0321537210,120
2024,0321819110,30
2024,0321824510,120
2024,0321824610,60
2024,0321861210,30
2024,0321890010,60
2024,0321891210,60
2024,0321892110,60
2024,0411619110,60
2024,0411624210,180
2024,0411624610,180
2024,0411626010,60
2024,0411626710,60
2024,0411629310,60
2024,0411637210,60
2024,0411637610,60
2024,0411661210,60
2024,0411691110,120
2024,0411691310,60
2024,0411691710,60
2024,0411699710,120
2024,0412300210,60
2024,0412308210,60
2024,0412319110,120
2024,0412324210,180
2024,0412324610,120
2024,0412325110,120
2024,0412326510,60
2024,0412326610,60
2024,0412329310,120
2024,0412337010,120
2024,0412337210,120
2024,0412350710,60
2024,0412361210,120
2024,0412399510,120
2024,0413619110,60
2024,0413624210,120
2024,0413629310,60
2024,0413637210,60
2024,0413699710,60
2024,0413724210,240
2024,0413729310,30
2024,0413737210,60
2024,0413761210,30
2024,0413791110,120
2024,0413791210,60
2024,0413819110,30
2024,0413824210,180
2024,0413824610,90
2024,0413829310,30
2024,0413837210,60
2024,0413861210,30
2024,0413891210,120
2024,0413899710,60
2024,0413924210,180
2024,0413929310,60
2024,0413961210,30
2024,0413984410,60
2024,0413991110,180
2024,0413992810,60
2024,0414219110,60
2024,0414224210,180
2024,0414224610,60
2024,0414229310,60
2024,0414237210,60
2024,0414261210,60
2024,0414291010,60
2024,0414291710,60
2024,0414299710,180
2024,0414519110,60
2024,0414524210,120
2024,0414529310,60
2024,0414537210,30
2024,0414561210,60
2024,0414599510,60
2024,0415100210,60
2024,0415108210,60
2024,0415119110,60
2024,0415124210,150
2024,0415124610,120
2024,0415129310,120
2024,0415137010,120
2024,0415161210,90
2024,0415191210,120
2024,0415192110,120
2024,0416719110,120
2024,0416724210,180
2024,0416724610,180
2024,0416725110,120
2024,0416725710,60
2024,0416726710,60
2024,0416735610,120
2024,0416737210,180
2024,0416737610,120
2024,0416737810,60
2024,0416761210,120
2024,0416791110,60
2024,0416799510,120
2024,0417419110,60
2024,0417424510,120
2024,0417424610,60
2024,0417426010,60
2024,0417426210,60
2024,0417426510,60
2024,0417429310,60
2024,0417437210,60
2024,0417461210,60
2024,0417491210,60
2024,0417499710,60
2024,0419324210,60
2024,0419329310,60
2024,0419337010,60
2024,0419361210,60
2024,0419391110,60
2024,0419391210,60
2024,0461319110,30
2024,0461324510,90
2024,0461326510,60
2024,0461329310,60
2024,0461337210,60
2024,0461361210,60
2024,0461391210,60
2024,0500419110,60
2024,0500424510,60
2024,0500429310,60
2024,0500437210,60
2024,0500446610,60
2024,0500461210,60
2024,0510819110,60
2024,0510824510,180
2024,0510824610,120
2024,0510826310,120
2024,0510829310,60
2024,0510837210,60
2024,0510846410,60
2024,0510861210,120
2024,0510919110,60
